date,visitor_team,visitor_score,home_team,home_score,visitor_pace,visitor_efg,visitor_tov_pct,visitor_orb_pct,visitor_ft_rate,visitor_ortg,home_pace,home_efg,home_tov_pct,home_orb_pct,home_ft_rate,home_ortg,home_win
2019-02-27,IND,101,DAL,110,93.7,0.545,14.0,15.8,0.221,107.8,93.7,0.593,14.1,23.8,0.173,117.4,1
2016-12-20,POR,121,SAC,126,94.3,0.535,7.2,35.7,0.337,128.3,94.3,0.625,9.9,13.3,0.5,133.6,1
2016-03-16,OKC,130,BOS,109,97.9,0.552,8.4,38.1,0.25,132.9,97.9,0.457,9.5,30.2,0.258,111.4,0
2021-01-03,BOS,122,DET,120,95.3,0.649,15.5,32.4,0.103,128.0,95.3,0.57,8.5,21.6,0.256,125.9,0
2016-11-04,NYK,117,CHI,104,89.4,0.567,4.8,28.9,0.18,130.9,89.4,0.488,11.1,34.1,0.262,116.4,0
2017-10-24,NYK,89,BOS,110,94.5,0.429,12.7,23.4,0.188,94.2,94.5,0.587,12.1,13.5,0.293,116.4,1
2016-12-10,NOP,105,LAC,133,98.3,0.53,14.5,20.5,0.205,106.8,98.3,0.665,9.3,25.7,0.085,135.3,1
2018-11-09,BOS,115,UTA,123,97.1,0.54,7.6,11.9,0.227,118.5,97.1,0.643,15.1,25.8,0.312,126.7,1
2021-02-10,ATL,117,DAL,118,96.7,0.534,8.2,21.4,0.261,121.0,96.7,0.595,8.8,10.8,0.214,122.0,1
2021-10-29,LAC,92,POR,111,99.5,0.477,11.3,11.3,0.103,92.5,99.5,0.515,11.8,30.2,0.102,111.6,1
2021-02-28,GSW,91,LAL,117,107.4,0.453,17.5,6.1,0.151,84.7,107.4,0.535,15.7,30.4,0.306,108.9,1
2020-01-14,PHO,110,ATL,123,100.5,0.483,9.8,22.7,0.299,109.5,100.5,0.57,12.8,28.6,0.183,122.4,1
2018-01-08,ATL,107,LAC,108,99.9,0.448,11.4,36.5,0.219,107.2,99.9,0.5,13.8,27.5,0.271,108.2,1
2016-01-23,NYK,84,CHO,97,95.4,0.422,13.3,17.4,0.247,88.0,95.4,0.396,10.1,20.4,0.39,101.6,1
2018-11-14,UTA,68,DAL,118,99.2,0.346,19.0,15.4,0.148,68.5,99.2,0.662,17.8,21.9,0.208,118.9,1
2019-05-07,POR,98,DEN,124,100.1,0.418,5.1,20.0,0.163,97.9,100.1,0.533,6.3,24.4,0.311,123.9,1
2017-01-13,CLE,120,SAC,108,97.0,0.592,11.0,24.4,0.195,123.7,97.0,0.581,19.2,27.5,0.188,111.3,0
2022-05-12,PHO,86,DAL,113,91.6,0.436,20.1,28.9,0.231,93.9,91.6,0.558,6.1,17.9,0.351,123.4,1
2021-04-20,ORL,96,ATL,112,99.8,0.442,9.2,11.3,0.233,96.2,99.8,0.463,10.9,34.6,0.266,112.3,1
2016-03-04,PHO,102,ORL,84,103.5,0.481,15.9,18.6,0.346,98.5,103.5,0.381,11.6,23.4,0.069,81.1,0
2016-05-12,SAS,99,OKC,113,94.6,0.462,9.1,21.7,0.14,104.7,94.6,0.506,9.2,31.8,0.318,119.5,1
2021-03-19,BRK,113,ORL,121,98.8,0.527,7.3,20.0,0.187,114.3,98.8,0.637,15.5,21.1,0.167,122.4,1
2016-11-04,CHO,99,BRK,95,103.0,0.477,14.2,15.2,0.198,96.2,103.0,0.454,13.5,14.3,0.184,92.3,0
2015-10-31,NYK,117,WAS,110,105.9,0.529,15.2,22.0,0.302,110.5,105.9,0.456,14.0,26.2,0.311,103.8,0
2016-12-23,OKC,117,BOS,112,99.7,0.581,11.9,25.6,0.3,117.3,99.7,0.489,10.3,22.7,0.226,112.3,0
2021-11-19,ORL,113,BRK,115,97.0,0.528,11.5,27.5,0.213,116.5,97.0,0.505,9.7,29.2,0.253,118.6,1
2017-11-05,ATL,117,CLE,115,102.2,0.541,14.4,25.6,0.279,114.5,102.2,0.49,10.9,31.3,0.219,112.5,0
2020-03-04,ORL,113,MIA,116,92.9,0.601,11.7,14.3,0.143,121.7,92.9,0.658,12.3,16.7,0.152,124.9,1
2015-12-21,OKC,100,LAC,99,93.9,0.494,10.5,22.2,0.188,106.5,93.9,0.511,12.2,22.7,0.115,105.5,0
2021-03-13,SAC,106,ATL,121,91.3,0.474,10.3,40.7,0.133,116.1,91.3,0.583,7.5,34.2,0.274,132.5,1
2017-03-19,POR,115,MIA,104,89.4,0.584,10.5,33.3,0.217,128.7,89.4,0.517,8.5,30.2,0.148,116.3,0
2022-03-20,POR,98,IND,129,93.6,0.525,16.0,25.0,0.16,104.7,93.6,0.661,13.1,33.3,0.214,137.8,1
2016-02-21,CLE,115,OKC,92,90.1,0.575,11.6,34.2,0.288,127.6,90.1,0.439,9.2,28.0,0.144,102.1,0
2018-04-06,MIA,98,NYK,122,100.2,0.438,10.9,14.3,0.239,97.8,100.2,0.607,10.9,20.5,0.157,121.7,1
2020-01-17,MIN,114,IND,116,99.8,0.551,11.8,15.9,0.193,114.3,99.8,0.61,12.5,12.1,0.195,116.3,1
2017-03-24,CLE,112,CHO,105,92.4,0.615,12.4,9.7,0.284,121.2,92.4,0.478,8.2,28.6,0.211,113.6,0
2016-01-07,UTA,94,HOU,103,91.4,0.532,18.2,25.0,0.141,102.9,91.4,0.567,15.6,30.6,0.24,112.7,1
2017-01-20,POR,92,PHI,93,100.1,0.404,11.4,23.1,0.225,91.9,100.1,0.457,16.1,27.7,0.098,92.9,1
2020-08-13,POR,134,BRK,133,104.8,0.543,7.3,29.2,0.202,127.9,104.8,0.625,11.8,30.0,0.135,126.9,0
2018-04-07,MIL,115,NYK,102,93.8,0.538,9.1,27.9,0.161,122.6,93.8,0.479,7.4,26.5,0.116,108.8,0
2015-12-10,NYK,97,SAC,99,99.1,0.452,15.9,27.7,0.265,97.9,99.1,0.468,10.7,19.6,0.129,99.9,1
2021-01-29,ATL,116,WAS,100,98.4,0.517,11.3,26.1,0.299,117.9,98.4,0.406,10.6,27.1,0.365,101.7,0
2018-04-18,MIN,82,HOU,102,97.2,0.419,15.2,17.6,0.188,84.4,97.2,0.448,7.9,21.8,0.167,105.0,1
2017-11-12,DAL,99,OKC,112,98.9,0.489,17.4,24.4,0.161,100.1,98.9,0.604,14.8,9.1,0.347,113.2,1
2017-10-26,NOP,114,SAC,106,97.8,0.564,13.5,25.6,0.198,116.5,97.8,0.512,11.5,11.9,0.284,108.4,0
2019-05-07,PHI,89,TOR,125,99.1,0.456,17.8,12.2,0.215,89.9,99.1,0.585,9.4,15.8,0.354,126.2,1
2016-01-18,PHI,113,NYK,119,94.7,0.49,10.3,14.0,0.127,98.8,94.7,0.485,11.3,18.5,0.258,104.0,1
2017-11-06,BRK,98,PHO,92,101.3,0.448,13.8,22.4,0.23,96.7,101.3,0.384,14.4,27.5,0.302,90.8,0
2016-03-24,POR,94,LAC,96,97.2,0.438,13.8,20.0,0.3,96.7,97.2,0.476,14.5,25.6,0.22,98.8,1
2022-06-13,BOS,94,GSW,104,96.0,0.487,16.9,18.6,0.28,97.9,96.0,0.517,6.0,9.3,0.148,108.4,1
2017-04-02,DAL,109,MIL,105,90.6,0.616,13.7,12.1,0.26,120.3,90.6,0.584,13.3,13.3,0.195,115.9,0
2018-12-01,MIL,134,NYK,136,102.0,0.585,12.9,22.2,0.255,119.0,102.0,0.635,13.2,12.8,0.146,120.8,1
2019-12-09,CLE,88,BOS,110,95.0,0.434,15.3,34.6,0.099,92.7,95.0,0.673,18.1,15.6,0.064,115.8,1
2017-03-19,PHO,95,DET,112,102.5,0.384,3.4,17.7,0.192,92.7,102.5,0.5,10.2,25.0,0.217,109.3,1
2022-05-01,GSW,117,MEM,116,101.0,0.559,15.0,34.8,0.14,115.9,101.0,0.516,11.7,30.8,0.189,114.9,0
2021-01-10,TOR,105,GSW,106,100.1,0.474,8.6,25.0,0.146,104.9,100.1,0.478,12.9,25.5,0.183,105.9,1
2018-12-19,MEM,92,POR,99,88.6,0.481,13.9,26.2,0.218,103.9,88.6,0.54,20.0,32.4,0.24,111.8,1
2017-01-11,WAS,108,BOS,117,95.5,0.476,6.0,31.4,0.076,113.1,95.5,0.606,13.1,26.3,0.165,122.5,1
2016-04-24,ATL,95,BOS,104,92.5,0.434,11.8,23.1,0.091,93.0,92.5,0.484,12.0,24.5,0.138,101.8,1
2018-11-07,DEN,87,MEM,89,88.1,0.439,15.0,31.7,0.183,98.8,88.1,0.486,17.3,22.2,0.3,101.1,1
2020-03-04,OKC,114,DET,107,95.8,0.68,14.5,6.9,0.16,119.0,95.8,0.57,15.5,22.5,0.105,111.7,0
2021-07-11,PHO,100,MIL,120,95.3,0.536,13.5,15.0,0.133,104.9,95.3,0.556,8.1,30.2,0.222,125.9,1
2016-04-24,SAS,116,MEM,95,89.0,0.556,9.6,36.1,0.321,130.3,89.0,0.481,15.9,33.3,0.256,106.7,0
2019-02-05,TOR,119,PHI,107,96.1,0.522,8.8,34.1,0.292,123.8,96.1,0.493,17.0,15.6,0.543,111.4,0
2021-04-11,NOP,116,CLE,109,98.2,0.552,14.1,34.1,0.244,118.1,98.2,0.559,15.5,20.0,0.165,111.0,0
2022-05-01,MIL,101,BOS,89,99.2,0.478,11.6,20.8,0.167,101.8,99.2,0.44,16.2,18.5,0.179,89.7,0
2020-02-26,BRK,106,WAS,110,101.8,0.471,15.0,33.3,0.276,104.1,101.8,0.505,9.6,18.0,0.135,108.0,1
2021-11-27,CHO,143,HOU,146,96.0,0.563,8.6,34.0,0.262,134.8,96.0,0.658,10.7,30.3,0.221,137.7,1
2015-12-13,PHI,76,TOR,96,91.9,0.393,19.6,31.3,0.119,82.7,91.9,0.455,7.9,17.8,0.321,104.5,1
2019-11-21,POR,129,MIL,137,106.5,0.568,6.8,18.4,0.117,121.1,106.5,0.547,9.3,36.0,0.198,128.6,1
2021-01-25,MIA,85,BRK,98,93.5,0.435,11.6,15.7,0.143,90.9,93.5,0.465,6.9,14.0,0.224,104.8,1
2018-02-23,MIN,102,HOU,120,91.0,0.479,9.0,30.8,0.128,112.1,91.0,0.566,9.4,34.1,0.313,131.9,1
2021-04-10,TOR,135,CLE,115,103.8,0.715,15.6,16.7,0.14,130.1,103.8,0.541,14.9,17.1,0.256,110.8,0
2020-01-25,CHI,118,CLE,106,96.4,0.588,8.6,17.9,0.212,122.4,96.4,0.577,19.1,27.5,0.107,110.0,0
2018-12-21,IND,114,BRK,106,92.8,0.604,10.9,16.7,0.183,122.9,92.8,0.569,18.7,32.4,0.333,114.3,0
2021-12-01,HOU,114,OKC,110,96.9,0.601,16.9,24.2,0.241,117.6,96.9,0.518,11.7,23.8,0.259,113.5,0
2015-11-12,UTA,91,MIA,92,94.5,0.404,9.1,22.0,0.213,96.3,94.5,0.494,14.6,20.5,0.208,97.3,1
2015-12-26,DEN,86,SAS,101,89.9,0.471,14.5,20.5,0.058,95.6,89.9,0.525,11.1,26.3,0.198,112.3,1
2019-11-22,CHO,118,WAS,125,103.9,0.591,14.2,16.7,0.086,113.6,103.9,0.604,9.9,14.0,0.165,120.3,1
2019-12-20,MEM,107,CLE,114,99.2,0.5,6.2,18.5,0.049,107.9,99.2,0.527,12.1,30.8,0.185,114.9,1
2021-04-12,HOU,120,PHO,126,102.2,0.603,18.0,28.6,0.172,117.5,102.2,0.612,11.3,23.5,0.117,123.3,1
2018-10-25,DEN,114,LAL,121,105.7,0.533,15.9,23.3,0.174,107.8,105.7,0.554,11.3,20.9,0.207,114.4,1
2022-04-08,HOU,115,TOR,117,99.6,0.593,16.4,20.0,0.235,115.4,99.6,0.495,7.8,27.7,0.229,117.4,1
2018-01-28,LAC,112,NOP,103,102.9,0.516,10.4,21.6,0.135,108.9,102.9,0.5,13.5,15.2,0.212,100.1,0
2021-03-20,ATL,99,LAL,94,91.8,0.464,7.3,29.1,0.082,107.8,91.8,0.469,14.9,28.3,0.222,102.4,0
2019-10-26,TOR,108,CHI,84,104.0,0.555,19.7,23.3,0.207,103.9,104.0,0.345,12.2,19.7,0.175,80.8,0
2021-11-17,LAL,102,MIL,109,101.7,0.479,11.4,20.4,0.104,100.3,101.7,0.529,13.3,19.6,0.195,107.2,1
2022-03-11,TOR,117,PHO,112,104.1,0.521,12.7,25.5,0.202,112.4,104.1,0.563,14.4,12.2,0.148,107.6,0
2021-11-15,NOP,100,WAS,105,92.2,0.48,11.9,16.3,0.392,108.5,92.2,0.524,5.0,13.6,0.202,113.9,1
2016-12-30,NYK,92,NOP,104,101.7,0.414,12.3,20.0,0.161,90.5,101.7,0.518,12.3,4.8,0.188,102.3,1
2016-12-23,ATL,109,DEN,108,98.1,0.477,7.4,18.8,0.314,111.1,98.1,0.526,13.8,18.4,0.333,110.0,0
2018-02-13,ATL,92,MIL,97,89.6,0.453,11.2,29.2,0.163,102.6,89.6,0.477,9.5,28.0,0.148,108.2,1
2016-11-25,CHO,111,NYK,113,95.1,0.505,11.0,19.2,0.183,105.7,95.1,0.521,13.5,26.5,0.124,107.6,1
2018-11-14,PHI,106,ORL,111,93.7,0.558,13.1,23.8,0.116,113.1,93.7,0.575,10.0,13.9,0.238,118.5,1
2022-03-04,MIN,138,OKC,101,108.2,0.659,14.4,18.4,0.198,127.6,108.2,0.483,19.5,19.0,0.209,93.4,0
2021-04-13,MIA,86,PHO,106,96.5,0.433,15.0,17.0,0.183,89.1,96.5,0.543,17.4,24.3,0.207,109.8,1
2021-05-28,NYK,94,ATL,105,90.2,0.414,10.5,25.5,0.333,104.2,90.2,0.617,11.5,11.1,0.062,116.4,1
2022-01-14,GSW,138,CHI,96,96.8,0.665,6.5,25.7,0.138,142.6,96.8,0.483,12.9,20.8,0.138,99.2,0
2016-03-23,MIA,88,SAS,112,89.8,0.526,14.5,15.0,0.091,98.0,89.8,0.568,9.8,25.0,0.247,124.8,1
2022-04-06,OKC,101,UTA,137,93.0,0.5,9.3,22.0,0.122,108.6,93.0,0.673,10.1,43.2,0.286,147.4,1
2019-12-23,DEN,113,PHO,111,99.7,0.647,19.9,17.1,0.154,113.3,99.7,0.557,15.2,21.4,0.161,111.3,0
2016-12-23,HOU,109,MEM,115,92.6,0.539,12.0,25.6,0.146,117.8,92.6,0.586,9.8,23.1,0.247,124.2,1
2016-11-09,BOS,93,WAS,118,90.9,0.494,10.8,16.7,0.16,102.3,90.9,0.554,9.8,44.2,0.174,129.8,1
2021-04-07,CHO,113,OKC,102,99.9,0.521,9.7,23.9,0.124,113.2,99.9,0.529,19.2,26.2,0.141,102.1,0
2021-11-20,PHI,111,POR,118,95.9,0.568,10.9,8.3,0.235,115.8,95.9,0.594,11.8,14.7,0.288,123.1,1
2022-03-11,WAS,109,LAL,122,94.6,0.512,9.1,31.8,0.259,115.2,94.6,0.604,6.6,17.5,0.132,128.9,1
2022-03-29,LAL,110,DAL,128,92.0,0.517,8.4,28.6,0.202,119.5,92.0,0.632,6.7,24.4,0.207,139.1,1
2016-11-23,MIA,84,DET,107,93.1,0.407,13.7,15.2,0.307,90.2,93.1,0.531,12.4,25.0,0.259,114.9,1
2019-12-22,DEN,128,LAL,104,92.3,0.549,7.1,38.6,0.293,138.7,92.3,0.53,17.0,40.0,0.193,112.7,0
2015-12-01,MEM,113,NOP,104,91.4,0.489,5.6,31.7,0.278,123.6,91.4,0.488,7.7,20.0,0.309,113.8,0
2019-05-06,MIL,113,BOS,101,104.3,0.48,6.7,20.8,0.17,108.4,104.3,0.428,9.6,16.7,0.267,96.8,0
2018-12-21,ORL,80,CHI,90,85.8,0.372,7.7,24.1,0.186,93.2,85.8,0.473,7.5,20.9,0.253,104.9,1
2015-11-15,NOP,87,NYK,95,91.8,0.493,18.5,11.4,0.239,94.7,91.8,0.455,8.5,23.8,0.17,103.4,1
2016-04-10,GSW,92,SAS,86,89.6,0.506,13.3,16.7,0.182,102.7,89.6,0.394,10.1,31.6,0.167,96.0,0
2022-02-02,WAS,106,PHI,103,88.7,0.506,7.5,32.6,0.167,119.6,88.7,0.511,4.0,21.3,0.11,116.2,0
2018-10-30,LAC,110,OKC,128,109.8,0.52,20.5,15.8,0.446,100.2,109.8,0.559,12.2,22.0,0.245,116.6,1
2021-01-25,BOS,119,CHI,103,100.1,0.592,11.1,15.8,0.184,118.9,100.1,0.563,16.3,19.1,0.045,102.9,0
2021-03-21,LAL,94,PHO,111,97.8,0.441,10.2,14.3,0.224,96.1,97.8,0.534,9.3,20.9,0.207,113.5,1
2017-01-03,WAS,105,DAL,113,98.8,0.505,8.4,11.1,0.13,106.3,98.8,0.583,11.9,5.7,0.282,114.4,1
2018-10-24,LAL,131,PHO,113,103.5,0.57,6.8,23.9,0.17,126.6,103.5,0.583,16.9,22.0,0.179,109.2,0
2019-12-07,MEM,112,UTA,126,99.1,0.593,13.2,13.5,0.198,113.0,99.1,0.681,20.0,28.1,0.213,127.2,1
2017-01-10,BOS,106,TOR,114,97.7,0.524,13.0,15.4,0.2,108.5,97.7,0.529,14.7,38.6,0.253,116.7,1
2016-03-16,MIN,114,MEM,108,88.4,0.634,13.3,22.6,0.338,129.0,88.4,0.46,8.4,50.9,0.16,122.2,0
2016-12-09,PHO,119,LAL,115,102.4,0.542,6.3,18.8,0.168,116.2,102.4,0.511,12.8,22.2,0.299,112.3,0
2018-01-29,MIA,95,DAL,88,87.9,0.533,16.1,27.5,0.2,108.1,87.9,0.43,11.4,26.8,0.163,100.2,0
2017-02-10,SAS,103,DET,92,96.3,0.555,16.9,28.2,0.146,107.0,96.3,0.451,9.3,14.6,0.098,95.6,0
2018-01-11,SAS,81,LAL,93,94.2,0.461,19.5,16.7,0.145,86.0,94.2,0.489,13.9,24.0,0.092,98.7,1
2021-05-30,BRK,141,BOS,126,94.9,0.675,8.6,28.1,0.349,148.6,94.9,0.524,8.9,28.9,0.452,132.8,0
2021-03-22,SAC,119,CLE,105,100.4,0.617,14.4,25.6,0.089,118.6,100.4,0.448,7.0,20.4,0.198,104.6,0
2022-01-15,NOP,105,BRK,120,94.1,0.511,10.1,25.5,0.184,111.6,94.1,0.619,13.3,28.1,0.19,127.6,1
2016-03-05,UTA,106,NOP,94,94.0,0.513,13.5,27.8,0.333,112.8,94.0,0.462,7.6,12.2,0.098,100.0,0
2019-04-01,CHO,102,UTA,111,101.1,0.439,9.7,19.2,0.256,100.9,101.1,0.576,15.8,12.8,0.253,109.8,1
2021-12-31,MIN,108,UTA,120,99.9,0.505,8.9,22.0,0.151,108.1,99.9,0.545,15.0,25.0,0.449,120.1,1
2016-01-06,DEN,78,MIN,74,81.7,0.407,11.1,28.9,0.148,95.5,81.7,0.404,9.9,19.5,0.205,90.6,0
2019-03-03,MEM,95,OKC,99,101.5,0.487,18.6,10.0,0.228,93.6,101.5,0.403,11.5,29.8,0.258,97.6,1
2022-04-09,NOP,114,MEM,141,105.8,0.484,13.1,20.5,0.286,107.7,105.8,0.689,15.2,39.4,0.189,133.2,1
2018-10-27,IND,119,CLE,107,91.6,0.682,14.9,14.8,0.243,129.9,91.6,0.506,13.6,44.4,0.233,116.8,0
2016-02-21,CHO,104,BRK,96,94.1,0.57,14.9,15.4,0.177,110.6,94.1,0.463,13.3,20.5,0.259,102.1,0
2020-08-12,MIA,115,OKC,116,99.7,0.57,11.2,14.3,0.198,115.3,99.7,0.528,13.7,29.2,0.247,116.3,1
2017-12-04,PHO,115,PHI,101,95.2,0.538,9.8,30.6,0.187,120.8,95.2,0.467,12.5,29.5,0.176,106.1,0
2016-01-06,DET,99,BOS,94,94.5,0.514,16.7,29.7,0.311,104.8,94.5,0.407,8.9,26.5,0.22,99.5,0
2021-04-26,PHO,118,NYK,110,92.9,0.627,8.1,14.7,0.169,127.1,92.9,0.586,9.9,15.8,0.092,118.5,0
2020-08-06,IND,99,PHO,114,101.5,0.494,13.8,10.9,0.176,97.5,101.5,0.516,13.0,26.7,0.207,112.3,1
2017-02-08,PHO,91,MEM,110,94.4,0.362,12.8,37.5,0.322,96.4,94.4,0.583,20.2,28.2,0.361,116.5,1
2016-04-23,LAC,88,POR,96,95.0,0.426,9.2,21.6,0.148,92.7,95.0,0.46,14.1,32.7,0.184,101.1,1
2015-11-20,TOR,102,LAL,91,87.5,0.532,11.9,27.3,0.244,116.6,87.5,0.506,15.1,23.7,0.169,104.0,0
2020-01-12,MIA,121,NYK,124,95.3,0.628,13.4,21.6,0.295,127.0,95.3,0.561,5.5,24.4,0.256,130.1,1
2019-12-17,ATL,120,NYK,143,105.3,0.53,8.5,17.6,0.152,114.0,105.3,0.626,9.2,32.5,0.253,135.8,1
2018-10-17,BRK,100,DET,103,100.0,0.518,15.6,13.5,0.183,100.0,100.0,0.457,12.1,29.2,0.207,103.0,1
2022-03-30,PHO,107,GSW,103,103.2,0.451,11.7,24.0,0.261,103.7,103.2,0.5,18.3,22.7,0.241,99.8,0
2016-11-05,MIN,92,OKC,112,93.3,0.417,14.9,36.2,0.262,98.6,93.3,0.564,11.1,31.4,0.174,120.0,1
2019-03-19,PHI,118,CHO,114,98.4,0.564,6.6,14.3,0.244,119.9,98.4,0.488,8.1,20.8,0.398,115.9,0
2021-04-09,CHO,127,MIL,119,106.5,0.588,15.2,27.1,0.22,119.2,106.5,0.52,13.6,26.5,0.173,111.7,0
2018-03-29,IND,106,SAC,103,90.8,0.55,10.1,21.2,0.225,116.8,90.8,0.622,18.0,18.2,0.077,113.5,0
2015-11-04,POR,108,UTA,92,93.5,0.604,17.3,35.1,0.195,115.5,93.5,0.403,8.1,31.4,0.239,98.4,0
2017-03-18,POR,113,ATL,97,99.1,0.552,17.3,36.1,0.195,114.0,99.1,0.403,11.3,22.6,0.295,97.9,0
2016-11-13,CHO,93,CLE,100,92.5,0.437,4.7,19.6,0.105,100.6,92.5,0.5,8.4,25.5,0.087,108.1,1
2019-04-10,DET,115,NYK,89,93.5,0.565,12.2,27.5,0.224,123.0,93.5,0.461,11.1,8.2,0.234,95.2,0
2016-01-14,TOR,106,ORL,103,93.9,0.456,8.8,21.6,0.267,102.3,93.9,0.5,13.0,14.3,0.062,99.4,0
2016-11-29,LAL,88,NOP,105,94.5,0.454,11.2,18.0,0.103,93.2,94.5,0.477,7.5,25.5,0.239,111.2,1
2021-11-26,ATL,132,MEM,100,99.6,0.657,10.9,25.7,0.169,132.5,99.6,0.473,11.6,20.0,0.154,100.4,0
2018-02-23,CLE,112,MEM,89,105.4,0.523,15.7,17.9,0.241,106.3,105.4,0.446,18.6,11.4,0.167,84.5,0
2017-01-10,CHO,114,HOU,121,99.8,0.582,10.3,11.6,0.076,114.2,99.8,0.591,9.4,13.6,0.293,121.2,1
2018-03-18,POR,122,LAC,109,100.8,0.576,11.4,21.1,0.174,121.1,100.8,0.5,7.3,17.0,0.225,108.2,0
2019-12-09,SAC,119,HOU,118,97.8,0.568,8.4,18.4,0.216,121.7,97.8,0.589,16.8,28.2,0.226,120.7,0
2019-04-05,CLE,114,GSW,120,97.5,0.479,4.5,26.1,0.216,117.0,97.5,0.644,12.6,10.0,0.092,123.1,1
2021-11-26,MIL,120,DEN,109,94.9,0.74,18.8,18.5,0.164,126.4,94.9,0.527,7.5,18.8,0.13,114.8,0
2018-12-04,CHI,90,IND,96,98.2,0.452,15.8,23.5,0.053,91.7,98.2,0.5,17.2,15.8,0.263,97.8,1
2016-12-10,MIL,105,WAS,110,95.6,0.589,18.9,20.0,0.152,109.9,95.6,0.5,8.2,26.7,0.25,115.1,1
2016-04-24,GSW,121,HOU,94,102.7,0.635,14.3,16.7,0.09,117.9,102.7,0.455,16.0,20.0,0.295,91.6,0
2018-02-23,SAS,119,DEN,122,95.6,0.535,6.4,24.4,0.329,124.4,95.6,0.557,9.5,40.0,0.144,127.6,1
2016-12-28,TOR,111,GSW,121,98.2,0.451,5.8,31.1,0.175,113.0,98.2,0.654,18.4,25.7,0.185,123.2,1
2021-12-21,DET,91,NYK,105,98.2,0.404,10.5,20.4,0.16,92.6,98.2,0.506,10.9,25.5,0.156,106.9,1
2020-01-15,SAS,100,MIA,106,94.5,0.494,7.7,12.8,0.135,105.8,94.5,0.563,8.8,18.6,0.08,112.2,1
2018-06-03,CLE,103,GSW,122,93.4,0.461,9.0,32.0,0.222,110.3,93.4,0.665,11.6,21.2,0.159,130.7,1
2015-12-18,MIL,112,GSW,121,100.7,0.484,13.4,31.1,0.264,111.2,100.7,0.534,12.7,35.7,0.322,120.1,1
2022-01-31,LAC,116,IND,122,98.6,0.547,8.1,20.4,0.115,117.6,98.6,0.6,9.9,26.2,0.084,123.7,1
2021-01-02,CLE,96,ATL,91,95.1,0.456,13.2,31.3,0.143,100.9,95.1,0.476,17.6,32.6,0.118,95.7,0
2019-03-22,DEN,111,NYK,93,94.5,0.495,7.1,31.5,0.167,117.4,94.5,0.428,6.6,15.1,0.178,98.4,0
2022-03-23,GSW,118,MIA,104,91.9,0.617,11.0,21.2,0.299,128.4,91.9,0.518,8.7,17.4,0.188,113.1,0
2019-12-10,ATL,121,MIA,135,99.7,0.579,9.7,8.3,0.116,110.0,99.7,0.583,8.9,21.4,0.146,122.7,1
2016-04-01,PHI,91,CHO,100,97.3,0.422,8.3,16.1,0.167,93.5,97.3,0.47,10.3,17.0,0.25,102.7,1
2015-12-14,NOP,101,POR,105,96.6,0.488,8.7,11.1,0.256,104.5,96.6,0.512,13.8,21.7,0.272,108.7,1
2017-12-06,MIN,113,LAC,107,95.9,0.591,14.1,23.5,0.195,117.8,95.9,0.495,7.9,30.9,0.091,111.5,0
2020-09-25,MIA,108,BOS,121,101.2,0.494,10.8,14.0,0.267,106.7,101.2,0.516,9.4,28.9,0.269,119.6,1
2015-10-31,SAC,109,LAC,114,103.5,0.455,10.4,35.2,0.168,105.3,103.5,0.539,15.0,16.7,0.421,110.2,1
2016-03-16,LAC,122,HOU,106,91.5,0.645,10.0,21.2,0.316,133.4,91.5,0.543,13.9,33.3,0.207,115.9,0
2019-11-25,LAL,114,SAS,104,94.6,0.573,8.5,23.8,0.135,120.6,94.6,0.523,12.1,23.1,0.136,110.0,0
2015-12-23,PHI,100,MIL,113,99.4,0.5,19.0,31.0,0.235,100.6,99.4,0.629,15.3,15.2,0.071,113.7,1
2020-01-28,NYK,92,CHO,97,93.6,0.494,12.5,18.6,0.081,98.3,93.6,0.432,11.5,32.0,0.239,103.7,1
2015-12-21,SAC,99,WAS,113,97.4,0.445,13.0,27.7,0.198,101.6,97.4,0.59,10.8,10.8,0.181,116.0,1
2016-02-21,LAL,115,CHI,126,91.3,0.5,6.1,36.2,0.237,125.9,91.3,0.639,8.1,22.9,0.316,137.9,1
2015-11-23,ORL,103,CLE,117,90.6,0.556,10.0,21.4,0.16,113.7,90.6,0.642,9.9,21.1,0.16,129.1,1
2018-04-01,ORL,88,ATL,94,93.0,0.396,4.7,19.0,0.125,94.6,93.0,0.547,14.1,14.3,0.012,101.0,1
2017-03-01,CLE,99,BOS,103,92.8,0.462,9.0,23.5,0.165,106.6,92.8,0.545,12.0,21.6,0.231,110.9,1
2018-02-23,MIL,122,TOR,119,95.5,0.55,15.0,28.9,0.256,115.7,95.5,0.528,10.6,11.6,0.267,112.9,0
2016-12-07,DET,77,CHO,87,97.7,0.404,11.5,13.2,0.056,78.8,97.7,0.375,4.7,9.1,0.239,89.1,1
2021-11-29,POR,107,UTA,129,93.1,0.522,7.5,25.5,0.132,115.0,93.1,0.635,4.8,21.1,0.18,138.6,1
2018-02-08,OKC,81,LAL,106,92.1,0.4,11.7,30.9,0.1,87.9,92.1,0.49,7.3,28.3,0.125,115.0,1
2016-03-25,MIN,132,WAS,129,90.0,0.573,11.7,20.0,0.229,121.3,90.0,0.565,11.3,27.7,0.16,118.6,0
2021-11-12,DAL,123,SAS,109,101.1,0.55,4.4,20.8,0.13,121.7,101.1,0.565,12.3,7.3,0.167,107.8,0
